,user,churn,age,housing,deposits,withdrawal,purchases_partners,purchases,cc_taken,cc_recommended,cc_disliked,cc_liked,cc_application_begin,app_downloaded,web_user,ios_user,android_user,registered_phones,payment_type,waiting_4_loan,cancelled_loan,received_loan,rejected_loan,zodiac_sign,left_for_two_month_plus,left_for_one_month,reward_rate,is_referred
11639,42931,0,32.0,R,0,0,108,0,0,270,0,0,13,1,0,1,1,2,Bi-Weekly,0,0,0,0,Virgo,1,0,2.0,0
11640,58991,0,42.0,na,2,1,3,2,0,6,0,0,3,1,0,1,0,0,Monthly,0,0,0,0,Libra,0,0,0.33,0
11641,1567,0,32.0,na,0,0,0,0,0,168,2,1,19,1,0,0,1,0,na,0,0,1,0,Gemini,1,1,0.4,0
11642,62652,1,48.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,0.0,0
11643,46643,0,22.0,na,0,0,3,0,0,5,0,0,1,1,1,0,1,0,Monthly,0,0,0,0,Gemini,0,0,0.1,0
11644,22898,1,43.0,R,0,0,14,0,0,200,0,0,13,1,1,1,0,0,Bi-Weekly,0,0,0,0,Gemini,1,0,1.7,1
11645,2098,1,25.0,R,1,0,36,1,0,95,0,0,2,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,0.4,0
11646,47335,0,39.0,O,0,0,0,0,0,129,0,0,16,1,1,0,1,0,Semi-Monthly,0,0,0,0,Leo,0,0,1.6,0
11647,37010,0,54.0,R,3,1,10,3,0,20,0,0,5,1,1,1,1,2,na,0,0,0,0,Leo,0,0,0.78,0
11648,65660,0,23.0,na,0,0,7,0,0,15,0,0,1,1,0,0,1,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,0.71,0
11649,61563,0,33.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.0,0
11650,8456,0,45.0,na,10,1,0,9,4,282,0,0,71,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,0,0,2.1,1
11651,46961,0,30.0,R,42,2,89,42,0,257,0,0,47,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,2.13,0
11652,48421,1,26.0,na,1,0,34,1,0,46,0,0,4,1,0,0,1,2,Bi-Weekly,0,0,0,0,Capricorn,1,0,0.75,0
11653,11198,1,28.0,na,0,0,9,0,0,34,0,0,1,1,1,1,0,0,Semi-Monthly,0,0,0,0,Pisces,0,0,0.5,0
11654,30034,0,22.0,na,0,0,4,0,0,15,0,0,2,1,0,0,1,0,Semi-Monthly,0,0,0,0,Sagittarius,0,0,0.38,0
11655,45255,1,33.0,R,0,0,0,0,0,133,0,0,1,1,1,0,1,0,Weekly,0,0,0,0,Aries,0,0,1.47,0
11656,30052,1,34.0,R,0,0,0,0,0,125,0,0,2,1,1,0,1,2,Bi-Weekly,0,0,0,0,Sagittarius,0,0,1.93,0
11657,38207,1,31.0,R,1,0,8,1,0,46,0,0,1,1,0,0,1,3,na,0,0,0,0,Cancer,0,0,0.5,0
11658,14333,1,23.0,na,0,0,8,0,0,12,0,0,0,1,0,0,1,0,Semi-Monthly,0,0,0,0,Sagittarius,0,0,0.16999999999999998,0
11659,58618,0,37.0,na,0,0,4,0,0,11,0,0,2,1,0,0,1,0,Monthly,0,0,0,0,Aquarius,0,0,0.6,0
11660,33940,0,37.0,R,0,0,0,0,3,228,0,1,24,1,1,1,0,0,Weekly,0,0,0,0,Virgo,0,0,2.23,0
11661,14053,1,30.0,na,0,0,3,0,0,22,0,0,2,1,1,1,0,0,na,0,0,0,0,Libra,0,0,0.06999999999999999,0
11662,13332,1,20.0,R,0,0,0,0,0,209,0,0,18,1,0,0,1,0,Monthly,0,0,0,0,Taurus,0,0,1.93,0
11663,35423,0,24.0,R,0,0,76,0,0,228,0,0,14,1,1,0,1,2,Bi-Weekly,0,0,0,0,Aquarius,0,0,2.03,1
11664,11052,0,25.0,R,0,0,0,0,0,153,0,0,3,1,1,0,1,0,na,0,0,0,0,Leo,0,1,2.03,0
11665,26464,0,23.0,R,0,0,71,0,0,165,0,0,11,1,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,1,0,1.33,1
11666,55251,0,29.0,R,0,0,15,0,0,21,0,0,0,1,0,1,0,0,Bi-Weekly,0,0,0,0,Capricorn,0,0,0.3,1
11667,53619,0,22.0,na,0,0,13,0,0,13,0,0,0,1,1,0,1,2,Semi-Monthly,0,0,0,0,Pisces,0,0,0.33,0
11668,52641,0,44.0,na,0,0,40,0,0,61,0,0,2,1,0,0,1,0,Semi-Monthly,0,0,0,0,Pisces,1,0,1.03,0
11669,38335,0,33.0,R,27,0,20,26,0,70,0,0,6,1,0,0,1,2,Bi-Weekly,0,0,0,0,Aquarius,1,0,1.0,0
11670,26917,1,23.0,R,0,0,11,0,1,103,0,0,6,1,1,0,1,2,Bi-Weekly,0,0,0,0,Libra,0,0,0.93,0
11671,39999,1,30.0,na,0,0,17,0,0,16,0,0,0,1,1,1,0,0,na,0,0,0,0,Aquarius,0,0,0.16999999999999998,0
11672,5711,0,27.0,R,0,0,0,0,0,238,0,0,17,1,0,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,2.27,1
11673,5499,1,32.0,na,0,0,0,0,1,84,0,1,7,1,1,1,0,2,Bi-Weekly,0,0,0,0,Libra,0,0,0.0,0
11674,18602,1,24.0,na,0,0,0,0,0,97,0,0,7,1,0,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,0.6,0
11675,61031,0,36.0,R,1,0,7,1,0,17,0,0,1,1,1,1,0,0,Weekly,0,0,0,0,na,0,0,0.75,0
11676,53961,0,40.0,O,30,0,57,28,0,130,0,0,2,1,0,1,0,0,Bi-Weekly,0,0,0,0,Pisces,1,0,1.23,0
11677,39142,0,29.0,na,0,0,0,0,0,35,0,0,3,1,0,1,0,0,Monthly,0,0,0,0,Virgo,0,0,0.67,1
11678,29128,0,33.0,R,0,0,0,0,0,6,0,0,1,1,1,1,0,0,Weekly,0,0,0,0,Taurus,1,0,0.13,1
11679,16871,1,48.0,na,0,0,0,0,0,211,1,0,8,1,0,0,1,0,na,0,0,0,0,Libra,0,0,2.23,0
11680,61112,0,56.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,0.0,0
11681,19775,0,29.0,na,6,2,26,6,0,69,0,0,6,1,1,1,0,2,Bi-Weekly,0,0,1,0,Scorpio,0,0,0.47,0
11682,47317,0,34.0,R,1,0,65,1,0,161,0,0,11,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,1.23,0
11683,37033,0,33.0,R,0,0,45,0,0,50,0,0,18,1,1,1,0,2,Bi-Weekly,0,0,0,0,Pisces,0,0,0.32,1
11684,23694,1,52.0,na,0,0,0,0,0,162,0,0,7,1,1,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,1.63,0
11685,16397,1,25.0,na,9,2,24,9,0,61,0,0,17,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,0,0,0.47,0
11686,35854,0,26.0,na,12,3,21,11,0,56,0,0,2,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,1.0,0
11687,30708,0,60.0,na,0,0,3,0,0,1,0,0,0,1,0,1,0,2,Bi-Weekly,0,0,0,0,Sagittarius,0,0,0.1,1
11688,67242,1,42.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Semi-Monthly,0,0,0,0,Cancer,0,0,0.0,0
11689,743,0,21.0,R,18,1,74,18,0,180,0,0,10,1,1,1,0,2,Semi-Monthly,0,0,0,0,Leo,0,0,1.77,1
11690,65488,1,30.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,Gemini,0,0,0.0,0
11691,56493,1,30.0,R,4,0,47,4,0,105,0,0,15,1,1,0,1,4,na,0,0,0,0,Libra,0,0,0.67,0
11692,43169,0,43.0,na,0,0,0,0,0,7,0,0,0,1,0,1,0,0,Weekly,0,0,0,0,Leo,0,0,0.0,0
11693,38349,0,48.0,na,0,0,29,0,0,76,0,0,3,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,1,0,0.6,0
11694,33314,0,66.0,R,0,0,0,0,0,187,0,0,8,1,0,0,1,0,Monthly,0,0,0,0,Scorpio,0,0,2.3,0
11695,23204,0,40.0,na,0,0,70,0,0,120,0,0,12,1,1,1,0,0,Weekly,0,0,0,0,Taurus,1,0,0.83,1
11696,53720,0,57.0,na,0,0,1,0,0,0,0,0,0,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aries,0,0,0.04,0
11697,55202,1,26.0,R,0,0,2,0,0,10,0,0,1,1,0,0,1,0,Weekly,0,0,0,0,Aquarius,0,0,0.5,0
11698,46322,1,26.0,R,2,1,3,2,0,71,0,0,2,1,1,0,1,0,na,0,0,0,0,Gemini,0,0,0.5700000000000001,0
11699,20514,1,57.0,na,0,0,0,0,0,4,0,0,0,1,0,1,0,0,Bi-Weekly,0,0,0,1,Pisces,0,0,1.0,0
11700,22198,0,52.0,na,0,0,0,0,0,236,0,0,4,1,1,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,0,0,2.03,0
11701,60850,0,46.0,na,4,4,4,4,0,5,0,0,3,1,1,1,0,0,na,0,0,0,0,Aries,0,0,0.6,1
11702,35171,0,27.0,na,6,0,7,6,0,6,0,0,1,1,0,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,0.63,0
11703,45401,0,28.0,na,0,0,2,0,0,0,0,0,0,1,0,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,0.2,0
11704,30674,1,23.0,R,2,1,41,2,0,62,0,0,10,1,0,1,0,0,Monthly,0,0,0,0,Gemini,0,0,0.63,1
11705,62162,1,22.0,na,0,0,9,0,0,5,0,0,0,1,0,1,0,0,Monthly,0,0,0,0,Scorpio,0,0,0.0,0
11706,6149,0,46.0,O,0,0,0,0,1,218,0,0,14,1,1,1,0,0,Semi-Monthly,0,0,0,0,Cancer,0,0,2.0,0
11707,44420,0,23.0,R,0,0,0,0,0,185,0,0,10,1,1,0,1,0,Weekly,0,0,0,0,Leo,0,0,1.97,0
11708,39493,0,43.0,R,0,0,0,0,0,116,0,0,22,1,1,0,1,3,na,0,0,0,0,Virgo,0,0,1.17,0
11709,26870,0,26.0,na,0,0,4,0,0,11,0,0,2,1,0,0,1,0,na,0,0,0,0,Taurus,0,0,0.13,0
11710,17889,1,25.0,na,0,0,21,0,0,64,0,0,1,1,1,0,1,0,na,0,0,0,0,Libra,0,0,0.65,0
11711,33327,1,20.0,R,6,0,25,6,0,58,0,0,10,1,0,1,0,0,Monthly,0,0,0,0,Gemini,0,0,0.6,0
11712,35679,0,38.0,na,0,0,19,0,0,64,0,0,3,1,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,0.74,0
11713,22817,1,30.0,na,0,0,26,0,0,45,0,0,4,1,1,0,1,3,Weekly,0,0,0,0,Aries,1,0,1.0,0
11714,38335,0,33.0,R,27,0,20,26,0,70,0,0,6,1,0,0,1,2,Bi-Weekly,0,0,0,0,Aquarius,1,0,1.0,0
11715,7892,0,27.0,O,0,0,0,0,0,246,0,0,16,1,1,1,0,3,Bi-Weekly,0,0,0,0,Cancer,0,0,2.13,0
11716,467,0,24.0,O,0,0,108,0,0,266,0,0,16,1,0,0,1,0,Weekly,0,0,0,0,Sagittarius,1,0,2.2,1
11717,66219,1,35.0,na,0,0,6,0,0,0,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,1.0,0
11718,60623,1,24.0,na,0,0,6,0,0,0,0,0,0,1,0,1,0,0,Monthly,0,0,0,0,Leo,0,0,0.0,1
11719,24183,1,22.0,R,12,1,194,12,0,261,0,0,61,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,1.5699999999999998,1
11720,25807,1,30.0,R,0,0,0,0,0,85,0,0,11,1,0,0,1,0,Semi-Monthly,0,0,0,0,Capricorn,0,0,1.0699999999999998,0
11721,28135,0,33.0,na,1,0,37,1,0,83,0,0,10,1,0,0,1,0,na,0,0,0,0,Scorpio,0,0,1.1,0
11722,3630,0,44.0,R,4,1,39,4,0,298,0,0,44,1,1,1,0,0,Weekly,0,0,0,0,Pisces,0,0,2.27,0
11723,57851,0,24.0,na,0,0,9,0,0,15,0,0,0,1,1,1,0,0,Semi-Monthly,0,0,0,0,Pisces,1,0,0.3,0
11724,25092,0,34.0,na,2,1,58,2,0,156,0,0,13,1,1,1,0,0,na,0,0,0,0,Aquarius,0,0,1.0,1
11725,67942,1,30.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,0.0,0
11726,26340,1,24.0,na,0,0,0,0,0,90,0,0,3,1,1,0,1,0,Semi-Monthly,0,0,0,0,Gemini,1,0,0.73,1
11727,60606,1,18.0,na,0,0,0,0,0,0,0,0,0,1,1,0,1,0,Bi-Weekly,0,0,0,0,Virgo,1,0,0.0,0
11728,67420,0,59.0,na,0,0,2,0,0,0,0,0,0,1,0,0,1,0,Semi-Monthly,0,0,0,0,Virgo,0,0,0.0,0
11729,68689,0,23.0,R,1,0,8,1,0,11,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,0.5,0
11730,40141,1,43.0,na,0,0,0,0,0,7,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,0.06999999999999999,0
11731,65907,1,35.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Weekly,0,0,0,0,Sagittarius,0,0,0.0,0
11732,27109,1,25.0,R,15,0,24,15,0,53,0,0,22,1,0,1,0,0,Semi-Monthly,0,0,0,0,na,0,0,0.67,0
11733,46429,1,42.0,R,0,0,0,0,0,51,0,0,4,1,1,1,0,0,Semi-Monthly,0,0,0,0,Sagittarius,0,0,0.87,0
11734,38051,0,46.0,R,0,0,5,0,0,5,0,0,2,1,1,1,0,0,Bi-Weekly,0,0,0,0,Cancer,1,0,0.16999999999999998,0
11735,22824,0,26.0,R,25,0,51,25,0,134,0,0,22,1,1,1,0,0,Weekly,0,0,0,0,Cancer,0,0,0.0,1
11736,45028,0,34.0,R,2,2,16,2,0,27,0,0,1,1,0,0,1,2,Bi-Weekly,0,0,0,0,Aries,0,0,0.53,1
11737,22489,1,41.0,R,0,0,15,0,0,14,0,0,2,1,1,0,1,0,Bi-Weekly,0,0,0,0,Taurus,1,0,0.35,1
11738,44172,0,28.0,na,0,0,0,0,1,228,0,0,22,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,2.23,0
11739,39588,1,39.0,R,2,0,33,2,0,32,0,0,4,1,0,1,0,0,Bi-Weekly,0,0,0,0,na,0,0,0.5700000000000001,0
11740,63682,1,41.0,na,0,0,0,0,0,0,0,0,0,1,1,0,1,0,Monthly,0,0,0,0,Pisces,1,0,0.2,0
11741,28093,1,63.0,na,0,0,40,0,0,99,0,0,8,1,1,1,0,0,Monthly,0,0,0,0,Taurus,0,0,0.83,0
11742,11289,0,28.0,R,38,0,37,38,0,182,0,0,17,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,1.5699999999999998,1
11743,59034,0,32.0,na,0,0,11,0,0,15,0,0,0,1,1,0,1,2,Bi-Weekly,0,0,0,0,Leo,1,0,0.3,0
11744,66143,0,32.0,O,1,0,17,1,0,50,0,0,8,1,1,1,0,0,na,0,0,0,0,Aquarius,0,0,0.37,0
11745,4204,0,36.0,R,0,0,22,0,0,53,0,0,3,1,1,1,1,2,Monthly,0,0,0,0,Gemini,0,0,0.3,0
11746,15434,1,39.0,na,0,0,28,0,0,228,0,0,27,1,1,1,0,0,Bi-Weekly,0,0,0,0,Pisces,0,0,2.0,1
11747,59863,1,35.0,R,0,0,1,0,0,0,0,0,0,1,1,1,0,0,Weekly,0,0,0,0,Libra,0,0,0.0,0
11748,62117,0,23.0,na,0,0,3,0,0,5,0,0,1,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,1,0,0.06999999999999999,0
11749,12112,1,50.0,na,0,0,0,0,6,183,1,0,38,1,1,1,1,3,na,0,0,0,0,Virgo,0,0,1.3,1
11750,45952,0,25.0,na,2,0,31,2,0,56,0,0,4,1,0,1,0,0,Bi-Weekly,0,0,0,0,Scorpio,1,0,0.33,0
11751,25297,1,29.0,na,10,5,53,10,0,107,0,0,17,1,1,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,1.03,1
11752,69374,0,36.0,na,0,0,21,0,0,30,0,0,4,1,1,0,1,0,na,0,0,0,0,Gemini,0,0,0.37,0
11753,49472,0,23.0,O,13,0,99,13,0,212,0,0,61,1,0,0,1,0,Semi-Monthly,0,0,0,0,Taurus,0,0,1.8,0
11754,12505,0,27.0,na,0,0,95,0,0,130,0,0,4,1,1,0,1,2,Semi-Monthly,0,0,0,0,Taurus,0,0,0.93,0
11755,42956,0,21.0,na,0,0,6,0,0,10,0,0,5,1,0,0,1,0,Bi-Weekly,0,0,0,0,Sagittarius,0,0,0.36,0
11756,19578,0,28.0,R,0,0,0,0,0,232,1,1,30,1,1,0,1,4,Bi-Weekly,0,0,0,0,Aquarius,0,0,2.23,0
11757,55840,1,20.0,R,0,0,0,0,0,27,0,0,7,1,1,0,1,0,Bi-Weekly,0,0,0,0,na,0,0,0.5,0
11758,28764,0,48.0,R,0,0,0,0,2,54,0,0,32,1,1,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,0.8,0
11759,23815,0,29.0,R,3,0,49,3,0,88,0,0,5,1,1,0,1,2,na,0,0,0,0,Sagittarius,0,0,0.75,0
11760,6967,1,25.0,R,0,0,0,0,0,50,0,0,2,1,0,1,0,0,Bi-Weekly,0,0,0,0,Virgo,0,0,0.7,0
11761,42990,0,45.0,R,1,1,55,1,0,183,0,0,12,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aries,0,0,1.47,0
11762,26203,1,36.0,R,6,0,68,6,0,153,0,0,7,1,1,1,0,2,Monthly,0,0,0,0,Cancer,0,0,1.17,1
11763,55874,1,26.0,na,0,0,0,0,0,33,0,0,6,1,0,0,1,2,Monthly,0,0,0,0,Aquarius,0,0,0.5,0
11764,1099,0,32.0,R,0,0,0,0,0,171,0,0,3,1,1,1,0,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,2.17,0
11765,524,1,33.0,R,1,0,9,0,0,82,0,0,14,1,1,0,1,0,na,0,0,1,0,Cancer,1,0,1.1,1
11766,220,0,24.0,R,0,0,0,0,0,162,0,0,9,1,0,0,1,0,Weekly,0,0,0,0,Gemini,0,0,1.7,0
11767,61665,0,23.0,na,0,0,4,0,0,4,0,0,0,1,0,0,1,0,Monthly,0,0,0,0,Pisces,0,0,0.1,0
11768,65000,0,25.0,na,0,0,1,0,0,0,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Pisces,0,0,0.25,0
11769,44219,0,31.0,R,0,0,56,0,0,96,0,0,8,1,0,1,0,0,Bi-Weekly,0,0,0,0,Libra,0,0,1.0,1
11770,31501,0,24.0,na,0,0,6,0,0,10,0,0,0,1,1,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,0.1,0
11771,44020,0,24.0,R,0,0,58,0,0,122,0,0,6,1,0,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,0.97,1
11772,31820,1,28.0,na,0,0,77,0,0,163,0,0,7,1,0,0,1,0,Bi-Weekly,0,0,0,0,Virgo,0,0,1.17,1
11773,46852,0,41.0,na,7,1,44,7,0,96,0,0,9,1,1,0,1,0,Bi-Weekly,0,0,0,0,Gemini,0,0,1.13,0
11774,48977,0,60.0,R,0,0,0,0,0,176,0,0,21,1,1,0,1,0,na,0,0,0,0,na,0,0,1.83,0
11775,20145,1,46.0,R,0,0,0,0,0,214,0,0,14,1,1,1,0,0,Monthly,0,0,0,0,Libra,0,0,2.17,0
11776,58768,1,19.0,na,0,0,4,0,0,0,0,0,0,1,1,0,1,2,na,0,0,0,0,Capricorn,0,0,0.08,0
11777,50583,1,42.0,R,0,0,0,0,0,75,0,0,4,1,1,1,0,0,Monthly,0,0,0,0,Virgo,0,0,1.23,0
11778,23408,1,50.0,R,0,0,0,0,0,6,0,0,0,1,1,0,1,0,Semi-Monthly,0,0,0,0,Virgo,0,0,0.0,0
11779,17893,1,28.0,R,0,0,0,0,1,82,4,0,8,1,1,0,1,2,Monthly,0,0,0,0,Aries,0,0,1.13,0
11780,42505,1,27.0,na,0,0,7,0,0,78,0,0,8,1,1,1,0,0,na,0,0,0,0,Pisces,0,0,0.8,0
11781,2916,0,25.0,R,28,0,81,28,0,154,0,0,18,1,0,1,1,2,Semi-Monthly,0,0,0,0,Sagittarius,0,0,1.27,1
11782,23473,0,30.0,R,33,2,75,33,0,174,0,0,9,1,0,0,1,0,Weekly,0,0,0,0,Taurus,0,0,1.53,1
11783,38547,0,36.0,na,1,0,40,1,0,102,0,0,4,1,1,0,1,0,Semi-Monthly,0,0,0,0,Libra,0,0,1.0,1
11784,57916,1,40.0,na,0,0,0,0,0,0,0,0,0,1,1,0,1,0,Weekly,0,0,0,0,Aries,1,0,0.1,0
11785,31841,0,24.0,R,1,0,0,1,0,250,0,0,7,1,0,0,1,0,Semi-Monthly,0,0,0,0,Scorpio,0,0,2.17,0
11786,7081,0,43.0,na,0,0,13,0,0,261,0,0,8,1,1,0,1,2,na,0,0,0,0,Cancer,0,0,2.03,1
11787,25759,0,32.0,O,1,0,18,0,0,44,0,0,9,1,1,1,0,3,Semi-Monthly,0,0,0,0,Gemini,0,0,0.6,1
11788,27671,0,29.0,na,1,0,12,1,0,17,0,0,2,1,1,1,0,0,na,0,0,0,0,Pisces,0,0,0.86,0
11789,568,0,27.0,O,0,0,6,0,0,17,0,0,0,1,1,0,1,0,na,0,0,0,0,Taurus,0,0,0.53,0
11790,11842,1,32.0,na,1,0,0,1,0,122,0,0,5,1,1,0,1,0,na,0,0,0,0,Cancer,0,0,1.1,0
11791,41141,0,21.0,na,0,0,67,0,0,177,0,0,4,1,0,0,1,0,Bi-Weekly,0,0,0,0,Libra,0,0,1.23,1
11792,48348,0,41.0,na,0,0,27,0,0,59,0,0,5,1,1,1,0,0,Weekly,0,0,0,0,Taurus,0,0,0.58,0
11793,6170,0,22.0,R,8,0,84,8,0,280,0,0,14,1,1,0,1,0,na,0,0,0,0,Taurus,0,0,1.8,0
11794,206,0,38.0,O,3,0,55,3,0,255,0,0,18,1,1,0,1,0,Bi-Weekly,0,1,0,0,Cancer,0,0,2.17,0
11795,45237,1,25.0,R,2,0,2,2,0,0,0,0,0,1,0,1,0,2,Semi-Monthly,0,0,0,0,na,1,0,0.06999999999999999,0
11796,36430,0,43.0,R,17,0,59,18,0,92,0,0,13,1,1,0,1,0,Monthly,0,0,0,0,Sagittarius,0,0,1.0,0
11797,10218,1,22.0,R,4,0,39,4,0,87,0,0,13,1,1,0,1,0,Semi-Monthly,0,0,0,0,Virgo,0,0,1.03,0
11798,40435,0,21.0,na,0,0,0,0,0,0,0,0,0,1,0,1,0,0,Bi-Weekly,0,0,0,0,Taurus,0,0,0.0,0
11799,59505,0,18.0,na,0,0,0,0,0,0,0,0,0,1,0,0,1,2,Bi-Weekly,0,0,0,0,Sagittarius,0,0,0.0,0
11800,52430,0,31.0,R,6,2,38,6,0,55,0,0,6,1,1,1,0,0,Weekly,0,0,0,0,Aquarius,0,0,0.2,0
11801,806,1,29.0,na,0,0,47,0,0,156,0,0,10,1,0,0,1,0,Weekly,0,0,0,0,Gemini,0,0,0.5700000000000001,0
11802,12631,1,37.0,R,24,4,45,24,0,108,0,0,29,1,1,0,1,3,na,0,0,0,0,na,0,0,0.5,1
11803,13834,0,26.0,O,0,0,6,0,0,12,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Capricorn,0,0,0.13,0
11804,14256,1,23.0,R,0,0,0,0,0,161,0,0,4,1,1,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,0,0,2.1,0
11805,30164,1,26.0,na,0,0,14,0,0,30,0,0,2,1,0,0,1,0,Weekly,0,0,0,0,Cancer,0,0,0.27,1
11806,35634,1,25.0,na,0,0,48,0,0,60,0,0,7,1,0,1,0,0,Bi-Weekly,0,0,0,0,Leo,0,0,1.0,0
11807,9626,0,40.0,na,1,0,69,1,0,196,0,0,7,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,1.67,1
11808,31003,1,31.0,na,5,1,26,5,0,237,0,0,0,1,1,0,1,0,Monthly,0,0,0,0,Taurus,0,0,1.87,1
11809,50191,1,30.0,na,0,0,0,0,0,72,0,0,12,1,1,1,0,3,Bi-Weekly,0,0,0,0,Taurus,0,0,1.13,0
11810,6141,0,23.0,R,1,0,61,1,0,166,0,0,15,1,0,0,1,0,Weekly,0,0,0,0,na,1,0,1.9,1
11811,26550,1,39.0,R,0,0,0,0,0,70,0,0,8,1,1,1,0,2,Weekly,0,0,0,0,Leo,0,0,1.1,0
11812,29244,0,53.0,na,0,0,15,0,0,26,0,0,2,1,1,0,1,0,Bi-Weekly,0,0,0,0,Cancer,0,0,0.38,0
11813,13968,0,44.0,na,0,0,68,0,0,170,0,0,26,1,0,1,0,0,na,0,0,0,0,Pisces,0,0,1.13,0
11814,7735,0,45.0,R,57,3,63,55,0,277,0,0,49,1,1,0,1,2,Semi-Monthly,0,0,0,0,Leo,0,0,2.23,0
11815,54440,0,28.0,R,7,1,16,7,0,51,0,0,6,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,0.75,0
11816,23519,0,24.0,R,0,0,0,0,0,223,0,0,9,1,1,0,1,0,Bi-Weekly,0,0,1,0,Pisces,0,0,2.53,1
11817,9530,1,24.0,na,0,0,0,0,0,182,0,0,8,1,1,0,1,0,Weekly,0,0,0,0,Pisces,0,0,1.83,0
11818,451,0,51.0,O,0,0,0,0,0,78,0,0,6,1,1,1,0,0,na,0,0,0,0,Aries,0,0,1.1,0
11819,51793,1,20.0,na,0,0,12,0,0,28,0,0,3,1,1,0,1,5,Bi-Weekly,0,0,0,0,na,0,0,0.06999999999999999,0
11820,58035,0,27.0,R,0,0,54,0,0,201,0,0,12,1,1,0,1,0,Bi-Weekly,0,0,0,0,Leo,0,0,1.83,1
11821,21127,0,36.0,na,0,0,1,0,0,2,0,0,0,1,1,1,0,0,Weekly,0,0,0,0,Leo,0,0,0.03,1
11822,26166,0,55.0,O,6,0,21,6,0,70,0,0,8,1,0,1,0,0,Semi-Monthly,0,0,0,0,Aries,0,0,0.46,1
11823,62007,0,39.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Weekly,0,0,0,0,Gemini,0,0,0.0,0
11824,12725,1,29.0,R,15,1,91,14,0,180,0,0,23,1,0,0,1,0,Weekly,0,0,0,0,Taurus,0,0,1.4,0
11825,59983,1,49.0,na,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Monthly,0,0,0,0,na,0,0,0.0,0
11826,63247,1,33.0,R,3,0,5,2,0,15,0,0,6,1,0,1,0,0,Monthly,0,0,0,0,Scorpio,0,0,0.2,1
11827,919,0,24.0,R,0,0,80,0,0,180,0,0,1,1,1,0,1,0,Monthly,0,0,0,0,Leo,0,0,1.83,0
11828,53188,0,21.0,R,0,0,3,0,0,5,0,0,0,1,0,0,1,0,Bi-Weekly,0,0,0,0,Aquarius,1,0,0.06999999999999999,0
11829,15305,0,32.0,R,59,0,133,58,0,305,0,0,18,1,1,0,1,0,na,0,0,0,0,Pisces,0,0,2.23,1
11830,61294,1,39.0,R,0,0,0,0,0,20,0,0,2,1,0,1,0,0,Bi-Weekly,0,0,0,0,Taurus,1,0,0.33,1
